Date,Product,Category,Region,Channel,Quantity,Unit_Price,Discount,Sales
2019-06-20,Cetirizine,R06,North,Clinic,52.0,27.23,0.0,1415.96
2019-05-28,Salmeterol,R03,South,Hospital,80.0,36.65,0.05,2785.4
2017-05-16,Nitrazepam,N05C,North,Hospital,38.0,43.21,0.2,1313.58
2015-04-19,Salbutamol,R03,North,Online,61.0,102.85,0.05,5960.16
2016-06-11,Terbutaline,R03,East,Pharmacy,61.0,20.03,0.05,1160.74
2015-08-20,Aspirin,N02BA,West,Hospital,93.0,7.11,0.15,562.05
2015-02-21,Ibuprofen,M01AE,South,Online,112.0,116.24,0.1,11716.99
2018-08-09,Salbutamol,R03,West,Pharmacy,19.0,100.9,0.0,1917.1
2015-09-15,Propacetamol,N02BE,Central,Online,57.0,53.78,0.1,2758.91
2017-03-29,Diflunisal,N02BA,North,Pharmacy,27.0,46.85,0.15,1075.21
2019-02-17,Etodolac,M01AB,West,Online,51.0,42.35,0.0,2159.85
2016-04-30,Ketoprofen,M01AE,South,Hospital,28.0,87.05,0.15,2071.79
2016-03-30,Salbutamol,R03,Central,Hospital,55.0,118.91,0.0,6540.05
2018-03-28,Zolpidem,N05C,North,Online,46.0,76.64,0.0,3525.44
2018-08-19,Alprazolam,N05B,South,Online,32.0,22.16,0.0,709.12
2018-09-05,Terbutaline,R03,West,Clinic,47.0,118.16,0.0,5553.52
2018-01-18,Diazepam,N05B,East,Online,51.0,48.79,0.1,2239.46
2016-07-30,Naproxen,M01AE,East,Online,23.0,60.37,0.05,1319.08
2018-11-22,Naproxen,M01AE,East,Clinic,67.0,116.5,0.0,7805.5
2017-04-07,Salbutamol,R03,East,Pharmacy,41.0,119.99,0.15,
2016-03-15,Loratadine,R06,Central,Clinic,33.0,98.04,0.1,2911.79
2019-11-07,Aspirin,N02BA,East,Pharmacy,60.0,98.91,0.05,5637.87
2017-10-06,Fexofenadine,R06,East,Pharmacy,58.0,87.61,0.0,5081.38
2014-12-08,Naproxen,M01AE,West,Pharmacy,49.0,16.45,0.1,725.44
2019-07-31,Ketoprofen,M01AE,North,Online,11.0,59.92,0.0,659.12
2017-02-23,Loratadine,R06,East,Pharmacy,57.0,76.27,0.0,4347.39
2016-06-28,Aspirin,N02BA,South,Hospital,37.0,50.45,0.0,1866.65
2014-02-01,Etodolac,M01AB,East,Clinic,50.0,41.68,0.05,1979.8
2016-10-19,Propacetamol,N02BE,East,Pharmacy,42.0,34.87,0.05,1391.31
2014-07-24,Nitrazepam,N05C,Central,Online,26.0,51.2,0.05,1264.64
2016-05-08,Paracetamol,N02BE,South,Online,61.0,95.69,0.0,5837.09
2016-01-18,Naproxen,M01AE,Central,Pharmacy,115.0,55.15,0.1,5708.03
2016-09-02,Alprazolam,N05B,North,Hospital,66.0,31.27,0.0,2063.82
2018-02-11,Salbutamol,R03,East,Online,46.0,69.47,0.0,3195.62
2017-11-07,Zolpidem,N05C,South,Hospital,115.0,106.26,0.05,11608.91
2017-08-03,Alprazolam,N05B,West,Hospital,27.0,35.47,0.2,766.15
2014-11-21,Loratadine,R06,South,Clinic,36.0,80.49,0.2,2318.11
2014-09-18,Paracetamol,N02BE,West,Pharmacy,61.0,29.66,0.1,1628.33
2015-10-20,Nitrazepam,N05C,West,Clinic,69.0,39.01,0.2,2153.35
2019-02-22,Ketoprofen,M01AE,East,Clinic,52.0,17.61,0.15,778.36
2014-01-01,Propacetamol,N02BE,Central,Clinic,51.0,26.09,0.0,1330.59
2016-02-01,Propacetamol,N02BE,South,Online,74.0,45.08,0.2,2668.74
2015-06-14,Terbutaline,R03,Central,Hospital,47.0,63.5,0.0,2984.5
2016-02-01,Terbutaline,R03,Central,Clinic,62.0,30.18,0.0,1871.16
2016-02-17,Fexofenadine,R06,Central,Clinic,81.0,23.71,0.0,1920.51
2016-10-25,Salsalate,N02BA,West,Hospital,78.0,58.81,0.15,3899.1
2017-08-21,Lorazepam,N05B,North,Online,33.0,102.61,0.0,3386.13
2018-11-10,Terbutaline,R03,North,Clinic,33.0,89.89,0.2,2373.1
2016-08-10,Salsalate,N02BA,North,Clinic,60.0,57.74,0.2,-2771.52
2017-01-15,Propacetamol,N02BE,South,Online,44.0,48.36,0.0,2127.84
2016-09-10,Aspirin,N02BA,East,Pharmacy,56.0,39.26,0.05,2088.63
2019-12-18,Propacetamol,N02BE,Central,Online,108.0,38.71,0.15,3553.58
2019-06-30,Alprazolam,N05B,East,Hospital,68.0,25.62,0.2,1393.73
2015-08-14,Fexofenadine,R06,North,Online,76.0,9.61,0.2,584.29
2015-11-17,Cetirizine,R06,West,Pharmacy,54.0,92.49,0.0,4994.46
2016-08-20,Diclofenac,M01AB,Central,Pharmacy,82.0,53.11,0.15,3701.77
2016-06-18,Loratadine,r06,East,Hospital,49.0,91.93,0.05,4279.34
2017-03-28,Salbutamol,R03,North,Online,25.0,20.88,0.2,417.6
2018-11-23,Zolpidem,N05C,West,Online,75.0,35.64,0.0,2673.0
2014-05-17,Indomethacin,M01AB,North,Hospital,29.0,45.82,0.1,1195.9
2015-10-25,Nitrazepam,N05C,Central,Clinic,80.0,79.01,0.0,6320.8
26/02/2017,Salbutamol,R03,West,Clinic,74.0,27.46,0.15,1727.23
2015-03-15,Diflunisal,N02BA,East,Online,45.0,84.55,0.05,3614.51
2014-10-16,Diclofenac,M01AB,East,Online,49.0,113.09,0.05,5264.34
2017-10-04,Aspirin,N02BA,West,Hospital,83.0,29.8,0.0,2473.4
2015-10-26,Diflunisal,N02BA,East,Clinic,70.0,17.17,0.2,961.52
2014-01-02,Aspirin,N02BA,East,Pharmacy,52.0,21.04,0.0,1094.08
2018-11-10,Phenacetin,n02be,South,Pharmacy,26.0,39.52,0.15,873.39
2014-12-06,Cetirizine,R06,Central,Hospital,37.0,10.21,0.1,339.99
2016-09-15,Diazepam,N05B,West,Clinic,54.0,42.86,0.05,2198.72
2017-05-14,Salmeterol,R03,West,Clinic,50.0,69.55,0.05,3303.62
2015-12-25,Ibuprofen,M01AE,West,Clinic,132.0,95.93,0.0,12662.76
2015-12-29,Aspirin,N02BA,Central,Hospital,53.0,90.05,0.1,4295.39
2017-01-17,Triazolam,N05C,North,Online,27.0,43.39,0.05,1112.95
2019-08-04,Ibuprofen,M01AE,Central,Pharmacy,65.0,29.49,0.0,1916.85
2018-01-14,Diflunisal,N02BA,East,Online,25.0,111.12,0.2,2222.4
2016-07-09,Triazolam,N05C,,Pharmacy,22.0,95.4,0.0,2098.8
2014-08-07,Paracetamol,N02BE,North,Clinic,48.0,49.58,0.15,2022.86
2018-08-29,Fexofenadine,R06,Central,Online,53.0,63.54,0.0,3367.62
2018-02-09,Nitrazepam,N05C,South,Hospital,30.0,38.67,0.1,1044.09
2019-05-20,Paracetamol,N02BE,North,Clinic,28.0,95.98,0.0,2687.44
2015-08-27,Fexofenadine,R06,South,Hospital,46.0,59.97,0.0,2758.62
2019-04-07,Ketoprofen,M01AE,Central,Hospital,61.0,22.83,0.2,1114.1
2014-04-05,Fexofenadine,R06,Central,Online,73.0,64.6,0.05,4480.01
2016-03-22,Salbutamol,R03,North,Pharmacy,75.0,34.53,0.0,2589.75
2015-01-15,Paracetamol,N02BE,South,Clinic,27.0,37.58,0.0,1014.66
2016-02-18,Diclofenac,M01AB,North,Online,64.0,86.57,0.0,5540.48
2018-09-27,Lorazepam,N05B,West,Clinic,20.0,19.28,0.05,366.32
2017-01-15,Diazepam,N05B,South,Pharmacy,49.0,50.3,0.0,2464.7
2014-11-27,Ibuprofen,M01AE,West,Pharmacy,65.0,86.98,0.0,5653.7
2014-11-15,Diazepam,n05b,Central,Pharmacy,47.0,72.28,0.2,2717.73
2018-11-03,Diazepam,N05B,Central,Hospital,72.0,81.5,0.2,4694.4
2016-11-23,Cetirizine,R06,Central,Pharmacy,35.0,68.37,0.2,1914.36
2014-03-11,Ibuprofen,M01AE,South,Clinic,41.0,74.43,0.15,2593.89
2016-09-16,Terbutaline,R03,West,Hospital,30.0,68.03,0.0,2040.9
2015-10-18,Cetirizine,R06,North,Clinic,11.0,28.05,0.1,277.69
2018-11-02,Salbutamol,R03,West,Hospital,104.0,54.12,0.0,5628.48
2015-07-23,Alprazolam,N05B,Central,Online,70.0,11.3,0.05,751.45
2016-05-26,Diazepam,N05B,South,Hospital,69.0,69.84,0.2,3855.17
2016-06-11,Zolpidem,N05C,North,Hospital,25.0,45.1,0.0,1127.5
2014-12-29,Cetirizine,R06,West,Pharmacy,60.0,62.91,0.0,3774.6
2019-08-12,Propacetamol,N02BE,North,Hospital,69.0,33.03,0.0,2279.07
2015-12-22,Naproxen,M01AE,South,Pharmacy,86.0,52.47,0.0,4512.42
2015-11-17,Diflunisal,N02BA,Central,Hospital,70.0,51.85,0.15,3085.07
2017-03-23,Ketoprofen,M01AE,West,Hospital,38.0,84.27,0.05,3042.15
2014-08-14,Loratadine,R06,West,Pharmacy,62.0,70.62,0.15,3721.67
2017-12-06,Salmeterol,R03,South,Pharmacy,51.0,92.02,0.05,4458.37
2019-09-21,Propacetamol,N02BE,South,Hospital,68.0,99.01,0.15,5722.78
2015-01-03,Propacetamol,N02BE,South,Clinic,23.0,46.19,0.1,956.13
2018-07-20,Cetirizine,R06,Central,Online,70.0,68.79,0.05,4574.53
2018-11-18,Salmeterol,R03,East,Hospital,71.0,76.43,0.0,5426.53
2019-01-01,Lorazepam,N05B,Central,Clinic,38.0,26.27,0.0,998.26
2014-01-20,Paracetamol,N02BE,North,Pharmacy,142.0,93.38,0.0,13259.96
2017-05-21,Etodolac,M01AB,Central,Clinic,68.0,108.89,0.2,5923.62
2015-06-13,Propacetamol,N02BE,East,Online,59.0,41.39,0.05,2319.91
2017-11-19,Salsalate,N02BA,Central,Clinic,63.0,16.87,0.0,1062.81
2015-04-11,Ibuprofen,M01AE,East,Online,60.0,57.82,0.0,3469.2
2015-10-15,Paracetamol,N02BE,Central,Pharmacy,22.0,38.77,0.0,852.94
2016-10-03,Diazepam,N05B,South,Pharmacy,15.0,17.0,0.1,229.5
2019-11-08,Loratadine,R06,North,Online,79.0,57.73,0.0,4560.67
2018-07-12,Triazolam,N05C,Central,Online,72.0,107.98,0.0,7774.56
2017-02-10,Indomethacin,M01AB,East,Clinic,74.0,112.83,0.05,7931.95
2015-06-26,Triazolam,N05C,North,Hospital,24.0,84.48,0.0,2027.52
2017-06-03,Salsalate,N02BA,Central,Hospital,,87.15,0.0,3573.15
2014-08-23,Etodolac,M01AB,East,Hospital,43.0,6.04,0.0,259.72
2014-07-13,Salmeterol,R03,Central,Pharmacy,44.0,11.85,0.15,443.19
2014-01-01,Propacetamol,N02BE,Central,Pharmacy,94.0,7.37,0.1,623.5
2017-07-29,Fexofenadine,R06,West,Online,24.0,24.5,0.2,470.4
2017-02-19,Loratadine,R06,West,Clinic,84.0,21.98,0.15,1569.37
2017-01-22,Fexofenadine,R06,South,Pharmacy,95.0,37.43,0.0,3555.85
2014-02-20,Propacetamol,N02BE,North,Online,64.0,96.93,0.05,5893.34
2018-10-25,Alprazolam,N05B,West,Hospital,64.0,82.56,0.2,4227.07
2016-08-21,Diazepam,N05B,South,Clinic,45.0,85.41,0.0,3843.45
2018-03-16,Ibuprofen,M01AE,South,Clinic,72.0,100.91,0.0,7265.52
2016-06-16,Aspirin,N02BA,South,Clinic,51.0,18.34,0.05,888.57
15/09/2019,Indomethacin,M01AB,South,Pharmacy,59.0,37.12,0.1,1971.07
2019-02-15,Ketoprofen,M01AE,Central,Pharmacy,98.0,63.3,0.05,5893.23
2017-12-10,Triazolam,N05C,North,Pharmacy,69.0,60.38,0.1,3749.6
2019-04-15,Ketoprofen,M01AE,West,Online,60.0,78.49,0.2,3767.52
2017-10-21,Loratadine,R06,North,Hospital,50.0,119.3,0.0,5965.0
2019-04-05,Diflunisal,N02BA,East,Clinic,67.0,94.72,0.1,5711.62
2019-11-09,Loratadine,R06,Central,Online,66.0,47.34,0.0,3124.44
2015-05-22,Aspirin,N02BA,Central,Pharmacy,22.0,46.25,0.0,1017.5
2016-06-03,Salbutamol,R03,Central,Clinic,39.0,100.77,0.15,3340.53
2015-07-02,Paracetamol,N02BE,West,Hospital,43.0,31.78,0.0,1366.54
2017-11-24,Salmeterol,R03,East,Clinic,56.0,51.03,0.2,2286.14
06/01/2018,Triazolam,N05C,East,Online,53.0,7.33,0.0,388.49
30/08/2018,Indomethacin,M01AB,North,Pharmacy,15.0,67.3,0.1,908.55
2015-09-05,Cetirizine,R06,Central,Hospital,33.0,92.81,0.0,3062.73
2016-06-23,Salbutamol,R03,Central,Clinic,30.0,14.3,0.05,407.55
2019-09-19,Salmeterol,R03,North,Pharmacy,69.0,29.46,0.1,1829.47
2016-03-07,Propacetamol,N02BE,West,Online,22.0,32.82,0.05,685.94
2014-03-01,Naproxen,M01AE,East,Online,65.0,18.42,0.0,1197.3
2015-05-30,Nitrazepam,N05C,South,Pharmacy,24.0,76.89,0.0,1845.36
2015-11-30,Lorazepam,N05B,West,Hospital,69.0,103.04,0.05,6754.27
2016-08-24,Zolpidem,N05C,South,Pharmacy,25.0,18.32,0.15,389.3
2016-07-04,Alprazolam,N05B,East,Pharmacy,54.0,22.93,0.1,1114.4
28/11/2015,Lorazepam,N05B,South,Clinic,110.0,100.84,0.15,9428.54
2017-04-05,Diclofenac,M01AB,West,Hospital,38.0,119.52,0.0,4541.76
2015-06-17,Salmeterol,R03,West,Clinic,39.0,57.38,0.15,1902.15
2019-06-23,Aspirin,N02BA,North,Clinic,57.0,73.17,0.05,3962.16
2019-10-01,Nitrazepam,N05C,West,Pharmacy,73.0,84.65,0.2,4943.56
2015-04-07,Zolpidem,N05C,South,Hospital,55.0,100.95,0.0,5552.25
2015-09-14,Paracetamol,N02BE,East,Pharmacy,44.0,7.11,0.1,281.56
2018-12-04,Diclofenac,M01AB,West,Online,31.0,25.79,0.0,799.49
2018-05-16,Triazolam,N05C,West,Hospital,73.0,102.07,0.2,5960.89
2014-08-29,Diflunisal,N02BA,Central,Clinic,64.0,99.85,0.0,6390.4
2017-05-09,Aspirin,N02BA,West,Clinic,46.0,99.57,0.15,3893.19
2019-09-11,Fexofenadine,R06,Central,Hospital,69.0,106.07,0.0,7318.83
2018-09-26,Ibuprofen,M01AE,West,Online,30.0,109.15,0.0,3274.5
2018-04-05,Diclofenac,M01AB,South,Hospital,50.0,117.18,0.05,5566.05
2015-05-20,Lorazepam,N05B,East,Pharmacy,44.0,41.81,0.0,1839.64
2016-10-04,Salbutamol,R03,North,Online,58.0,31.84,0.05,1754.38
2017-09-02,Fexofenadine,R06,South,Online,20.0,47.93,0.0,958.6
2019-12-15,Aspirin,N02BA,East,Clinic,87.0,111.08,0.2,7731.17
2015-09-14,Salsalate,N02BA,South,Online,103.0,64.01,0.15,5604.08
2015-12-26,Salbutamol,R03,Central,Clinic,90.0,97.69,0.0,8792.1
2017-12-02,Salsalate,N02BA,South,Clinic,48.0,33.28,0.0,1597.44
2018-03-09,Salmeterol,R03,Central,Pharmacy,37.0,57.91,0.0,2142.67
2014-09-24,Salbutamol,R03,East,Clinic,47.0,68.64,0.05,3064.78
2016-06-11,Cetirizine,R06,South,Pharmacy,27.0,94.29,0.0,2545.83
2019-02-14,Fexofenadine,R06,East,Pharmacy,43.0,52.87,0.1,
2017-04-07,Propacetamol,N02BE,East,Pharmacy,26.0,24.67,0.0,641.42
2014-08-11,Ibuprofen,M01AE,Central,Clinic,22.0,87.02,0.15,1627.27
2015-06-12,Phenacetin,N02BE,West,Clinic,35.0,82.29,0.1,2592.14
2017-09-28,Diclofenac,M01AB,Central,Online,60.0,102.6,0.0,6156.0
2018-11-20,Salmeterol,R03,West,Online,42.0,74.13,0.0,3113.46
2016-09-24,Diflunisal,N02BA,South,Online,,19.42,0.0,1106.94
2014-03-12,Zolpidem,N05C,North,Online,29.0,115.52,0.1,3015.07
2017-02-11,Salmeterol,R03,Central,Pharmacy,31.0,35.17,0.0,1090.27
2014-04-14,Terbutaline,R03,South,Hospital,6.0,96.4,0.0,578.4
2014-11-18,Aspirin,N02BA,Central,Hospital,95.0,99.38,0.2,7552.88
2017-05-18,Ibuprofen,M01AE,West,Clinic,51.0,70.1,0.1,3217.59
2016-04-08,Diclofenac,M01AB,West,Hospital,46.0,85.9,0.15,3358.69
2015-09-19,Terbutaline,R03,East,Hospital,49.0,51.54,0.05,2399.19
2017-07-27,Salsalate,N02BA,North,Clinic,13.0,44.6,0.1,521.82
2014-07-12,Diflunisal,N02BA,South,Hospital,65.0,71.1,0.0,
2017-08-13,Diazepam,N05B,East,Clinic,47.0,55.73,0.2,2095.45
2019-08-30,Diclofenac,M01AB,Central,Online,38.0,98.68,0.0,3749.84
2014-03-15,Diclofenac,M01AB,West,Online,23.0,7.92,0.1,163.94
2019-08-29,Naproxen,M01AE,West,Online,73.0,47.34,0.1,3110.24
2016-01-25,Fexofenadine,R06,Central,Clinic,80.0,92.78,0.0,7422.4
2018-11-27,Ibuprofen,M01AE,East,Hospital,83.0,67.03,0.05,5285.32
2017-08-24,Loratadine,R06,North,Online,60.0,23.16,0.0,1389.6
2017-06-24,Loratadine,R06,East,Online,49.0,81.36,0.1,3587.98
2014-02-27,Salmeterol,R03,North,Pharmacy,67.0,88.13,0.0,5904.71
2017-05-01,Salsalate,N02BA,North,Pharmacy,79.0,7.88,0.2,498.02
05/03/2014,Ketoprofen,M01AE,West,Online,40.0,33.58,0.0,1343.2
2015-12-19,Lorazepam,N05B,West,Pharmacy,129.0,14.14,0.0,1824.06
2016-05-07,Fexofenadine,R06,Central,Pharmacy,73.0,47.12,0.15,2923.8
2014-05-31,Ibuprofen,M01AE,South,Hospital,48.0,94.83,0.15,3869.06
2017-12-04,Nitrazepam,N05C,North,Hospital,6.0,106.37,0.0,638.22
2016-07-05,Fexofenadine,R06,East,Hospital,44.0,56.79,0.05,2373.82
2016-03-09,Nitrazepam,N05C,North,Clinic,34.0,49.81,0.1,1524.19
2016-06-11,Zolpidem,N05C,North,Hospital,25.0,45.1,0.0,1127.5
2017-02-06,Zolpidem,N05C,East,Clinic,57.0,52.92,0.0,3016.44
2017-09-24,Ketoprofen,M01AE,South,Pharmacy,61.0,113.28,0.0,6910.08
2016-05-08,Etodolac,M01AB,South,Pharmacy,62.0,86.42,0.0,5358.04
2017-10-28,Diclofenac,M01AB,South,Clinic,19.0,23.84,0.1,407.66
13/06/2018,Zolpidem,N05C,Central,Hospital,46.0,117.89,0.05,5151.79
2016-12-26,Diclofenac,M01AB,West,Hospital,76.0,95.15,0.0,7231.4
2017-06-07,Etodolac,M01AB,South,Online,35.0,86.95,0.05,2891.09
2014-06-27,Salsalate,N02BA,South,Online,46.0,53.04,0.15,2073.86
2019-10-15,Lorazepam,N05B,West,Clinic,45.0,82.7,0.0,3721.5
2017-05-20,Salmeterol,R03,South,Hospital,66.0,78.04,0.0,5150.64
2019-10-04,Terbutaline,R03,,Hospital,40.0,7.37,0.2,235.84
2019-05-10,Naproxen,M01AE,South,Pharmacy,76.0,36.94,0.2,2245.95
2019-12-14,Diflunisal,N02BA,West,Hospital,55.0,38.94,0.2,1713.36
2014-04-24,Alprazolam,n05b,East,Pharmacy,33.0,51.38,0.1,1525.99
2015-03-24,Aspirin,N02BA,East,Online,71.0,119.47,0.0,8482.37
2015-08-28,Salsalate,N02BA,Central,Clinic,44.0,18.0,0.15,673.2
2018-12-28,Phenacetin,N02BE,West,Clinic,88.0,94.16,0.0,8286.08
2017-02-18,Fexofenadine,R06,East,Hospital,43.0,52.49,0.05,2144.22
2018-01-12,Cetirizine,R06,North,Pharmacy,79.0,90.48,0.0,7147.92
2016-09-02,Salbutamol,R03,North,Clinic,58.0,89.27,0.0,5177.66
2014-05-28,Diflunisal,N02BA,North,Hospital,47.0,27.38,0.0,1286.86
2017-06-02,Naproxen,M01AE,West,Hospital,66.0,97.57,0.0,6439.62
2018-02-25,Paracetamol,N02BE,West,Clinic,71.0,118.74,0.2,6744.43
2015-01-15,Naproxen,M01AE,South,Hospital,12.0,54.05,0.2,518.88
2019-07-19,Naproxen,M01AE,South,Hospital,42.0,11.86,0.0,498.12
2015-09-24,Terbutaline,R03,North,Online,30.0,102.29,0.15,2608.39
2015-02-07,Paracetamol,N02BE,East,Pharmacy,38.0,41.85,0.15,1351.75
2014-08-02,Etodolac,M01AB,West,Clinic,34.0,37.32,0.0,1268.88
2019-02-18,Loratadine,R06,West,Online,107.0,71.09,0.0,7606.63
2018-01-28,Indomethacin,M01AB,South,Pharmacy,84.0,33.48,0.0,2812.32
2016-01-19,Aspirin,N02BA,West,Hospital,103.0,38.64,0.15,3382.93
2017-07-06,Phenacetin,N02BE,North,Hospital,52.0,61.9,0.0,3218.8
2016-09-22,Terbutaline,R03,East,Pharmacy,92.0,7.78,0.0,715.76
2015-01-31,Triazolam,N05C,North,Hospital,57.0,30.26,0.0,1724.82
2015-03-09,Ibuprofen,M01AE,East,Online,54.0,93.13,0.0,5029.02
2017-05-01,Fexofenadine,R06,Central,Online,71.0,101.12,0.0,7179.52
2019-01-19,Ketoprofen,M01AE,South,Pharmacy,83.0,22.04,0.0,1829.32
2017-09-28,Terbutaline,R03,North,Hospital,37.0,67.44,0.0,2495.28
2018-08-05,Diazepam,N05B,Central,Hospital,26.0,5.78,0.0,150.28
2019-02-27,Diclofenac,M01AB,East,Clinic,96.0,53.13,0.1,4590.43
2018-01-24,Etodolac,M01AB,North,Online,62.0,58.89,0.1,3286.06
2018-02-07,Salbutamol,R03,East,Hospital,63.0,87.97,0.05,5265.0
2018-12-24,Phenacetin,N02BE,South,Clinic,11.0,57.87,0.1,572.91
2016-12-05,Zolpidem,N05C,East,Pharmacy,27.0,106.71,0.0,2881.17
2018-10-19,Lorazepam,N05B,North,Online,10.0,91.17,0.05,866.12
2018-01-21,Phenacetin,n02be,South,Clinic,97.0,86.65,0.15,7144.29
2016-10-20,Cetirizine,R06,West,Clinic,52.0,74.01,0.0,3848.52
2014-09-09,Naproxen,M01AE,South,Hospital,29.0,45.59,0.0,1322.11
2016-01-29,Loratadine,R06,West,Pharmacy,75.0,81.01,0.1,5468.18
2019-04-04,Diazepam,N05B,West,Clinic,60.0,99.69,0.15,5084.19
2014-10-29,Naproxen,M01AE,North,Pharmacy,75.0,19.17,0.2,1150.2
2016-03-29,Ketoprofen,M01AE,Central,Clinic,75.0,69.71,0.15,4444.01
2016-06-02,Alprazolam,N05B,South,Online,38.0,31.0,0.15,1001.3
2017-11-05,Indomethacin,M01AB,North,Pharmacy,75.0,99.42,0.0,7456.5
2017-02-13,Diflunisal,N02BA,North,Online,74.0,36.22,0.0,2680.28
2018-03-12,Nitrazepam,N05C,West,Clinic,73.0,46.61,0.0,3402.53
2018-10-15,Aspirin,N02BA,East,Online,47.0,43.87,0.0,2061.89
2014-08-12,Propacetamol,N02BE,North,Pharmacy,98.0,6.14,0.15,511.46
2017-05-17,Cetirizine,R06,East,Pharmacy,83.0,28.6,0.2,1899.04
2014-09-15,Alprazolam,N05B,East,Pharmacy,23.0,83.21,0.1,1722.45
2019-11-16,Diazepam,N05B,North,Pharmacy,83.0,63.63,0.15,4489.1
2016-01-25,Salsalate,N02BA,East,Clinic,85.0,59.03,0.0,5017.55
2014-05-08,Cetirizine,R06,North,Online,69.0,64.69,0.2,3570.89
2014-04-22,Alprazolam,N05B,North,Online,58.0,89.13,0.0,5169.54
2015-12-31,Salbutamol,R03,East,Hospital,87.0,43.98,0.0,3826.26
2016-10-31,Terbutaline,R03,West,Pharmacy,35.0,114.78,0.05,3816.43
2019-04-09,Diflunisal,N02BA,West,Hospital,44.0,24.25,0.2,853.6
2017-12-31,Cetirizine,R06,Central,Pharmacy,68.0,18.28,0.05,1180.89
2016-12-18,Diazepam,N05B,West,Clinic,136.0,67.38,0.05,8705.5
2018-10-02,Cetirizine,R06,East,Online,39.0,7.56,0.05,280.1
2018-02-17,Triazolam,N05C,East,Hospital,100.0,71.37,0.0,
2019-11-30,Phenacetin,N02BE,East,Hospital,14.0,81.52,0.15,970.09
2014-06-07,Fexofenadine,R06,Central,Online,28.0,67.05,0.0,1877.4
2015-08-08,Lorazepam,N05B,East,Pharmacy,57.0,106.49,0.0,6069.93
2018-12-11,Zolpidem,N05C,East,Pharmacy,83.0,118.33,0.1,8839.25
2016-03-10,Paracetamol,N02BE,West,Online,47.0,49.51,0.15,1977.92
2016-10-26,Salbutamol,R03,South,Clinic,23.0,92.02,0.05,2010.64
2016-01-10,Diclofenac,M01AB,South,Online,68.0,70.65,0.1,4323.78
2015-06-29,Diflunisal,N02BA,North,Hospital,41.0,101.22,0.0,4150.02
2016-06-28,Ibuprofen,M01AE,North,Hospital,39.0,105.87,0.0,4128.93
2016-05-23,Lorazepam,N05B,West,Hospital,64.0,72.88,0.1,4197.89
2019-08-27,Etodolac,M01AB,East,Clinic,31.0,17.92,0.05,527.74
2016-03-05,Cetirizine,R06,Central,Clinic,29.0,87.0,0.2,2018.4
2016-12-29,Salbutamol,R03,West,Hospital,72.0,108.1,0.0,7783.2
2016-10-17,Naproxen,M01AE,East,Pharmacy,61.0,103.32,0.1,5672.27
2017-11-11,Fexofenadine,R06,South,Online,75.0,70.39,0.15,4487.36
2016-09-28,Salbutamol,R03,,Pharmacy,40.0,55.33,0.0,2213.2
2018-12-02,Ketoprofen,M01AE,South,Pharmacy,77.0,39.62,0.05,2898.2
2016-11-06,Diflunisal,N02BA,South,Pharmacy,114.0,69.13,0.15,6698.7
2017-05-23,Diazepam,N05B,North,Clinic,71.0,94.22,0.05,6355.14
2014-10-08,Fexofenadine,R06,West,Pharmacy,89.0,71.56,0.05,6050.4
2016-06-24,Aspirin,N02BA,Central,Hospital,56.0,108.16,0.15,5148.42
2014-07-01,Nitrazepam,N05C,East,Online,23.0,25.11,0.0,577.53
2018-12-20,Fexofenadine,R06,South,Clinic,65.0,58.87,0.0,3826.55
2014-06-06,Paracetamol,N02BE,North,Hospital,19.0,98.83,0.0,1877.77
2017-06-23,Salsalate,N02BA,Central,Online,40.0,19.99,0.05,759.62
2015-03-04,Alprazolam,N05B,East,Pharmacy,25.0,67.96,0.05,1614.05
2014-12-10,Terbutaline,R03,South,Hospital,84.0,90.91,0.2,6109.15
2014-01-05,Zolpidem,N05C,East,Clinic,16.0,38.75,0.0,620.0
2016-04-26,Diflunisal,N02BA,North,Hospital,58.0,15.49,0.2,718.74
2019-01-10,Ibuprofen,M01AE,West,Pharmacy,74.0,47.45,0.05,3335.74
2017-10-03,Naproxen,M01AE,South,Clinic,28.0,114.68,0.1,2889.94
2017-09-04,Salbutamol,R03,North,Hospital,44.0,17.98,0.2,632.9
2014-10-01,Indomethacin,M01AB,North,Hospital,70.0,82.42,0.2,4615.52
2014-11-01,Naproxen,M01AE,West,Pharmacy,75.0,77.14,0.0,5785.5
2016-07-01,Ibuprofen,M01AE,East,Clinic,9.0,24.36,0.0,219.24
2016-03-27,Lorazepam,N05B,East,Online,54.0,114.2,0.0,6166.8
2014-08-05,Ketoprofen,M01AE,South,Clinic,66.0,41.37,0.05,2593.9
2016-11-23,Fexofenadine,R06,North,Online,62.0,54.1,0.15,2851.07
2017-10-18,Phenacetin,N02BE,North,Pharmacy,48.0,113.68,0.05,5183.81
2015-06-15,Lorazepam,N05B,North,Hospital,39.0,37.92,0.2,1183.1
2016-12-07,Salmeterol,R03,West,Online,42.0,23.5,0.1,888.3
2018-02-20,Phenacetin,N02BE,East,Clinic,97.0,30.58,0.1,2669.63
2018-06-04,Etodolac,M01AB,South,Online,58.0,35.45,0.15,1747.69
2015-09-13,Cetirizine,R06,North,Hospital,37.0,117.23,0.0,4337.51
2018-11-15,Cetirizine,R06,Central,Pharmacy,58.0,116.57,0.15,5746.9
2016-02-09,Alprazolam,N05B,Central,Clinic,38.0,84.05,0.05,3034.2
